"_type","balance_price","categories","corridor_id","corridor_name","description","discount","have_discount","id","is_available","name","price","real_price","store_id","store_name"
"RappiItem","0","Vinos","618","Express","Vino Bianchi Borgoña","0","false","83_129395","true","Vino Bianchi Borgoña","80","80","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express","Vino Alma Mora Select Reserve Blend","0","false","83_129394","true","Vino Alma Mora Select Reserve Blend","209","209","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express","Vino Alma Mora Select Reserve Cabernet S","0","false","83_129393","true","Vino Alma Mora Select Reserve Cabernet S","209","209","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express","Vino Red Blend Cafayate Rutas Expresivo 750 Cc","0","false","83_129392","true","Vino Red Blend Cafayate Rutas Expresivo 750 Cc","147.9","147.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express","Vino Red Blend Cafayate Rutas Frutado 750 Cc","0","false","83_129391","true","Vino Red Blend Cafayate Rutas Frutado 750 Cc","147.9","147.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky J and B Honey","0","false","83_128539","true","Whisky J and B Honey","473","473","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky Tullamore","0","false","83_128538","true","Whisky Tullamore","508.99","508.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky Benchmark","0","false","83_128537","true","Whisky Benchmark","456.95","456.95","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Aberlour 12 Años Whisky Escocés De Malta 700 Ml","0","false","83_128536","true","Aberlour 12 Años Whisky Escocés De Malta 700 Ml","1294.39","1294.39","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky Cutty Sark Blended 1 L","0","false","83_128535","true","Whisky Cutty Sark Blended 1 L","399.85","399.85","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky Chivas Extra + 2 Vasos","0","false","83_128534","true","Whisky Chivas Extra + 2 Vasos","1315.79","1315.79","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky Los Criadores 50 Años Edicion Limitada-Bot-Cc.-750","0","false","83_128533","true","Whisky Los Criadores 50 Años Edicion Limitada-Bot-Cc.-750","167.09","167.09","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Jameson Caskmates Whiskey Irlandés 750 Ml","0","false","83_128532","true","Jameson Caskmates Whiskey Irlandés 750 Ml","806.85","806.85","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky Blenders Honey 750 Ml","0","false","83_128531","true","Whisky Blenders Honey 750 Ml","196.35","196.35","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express","Whisky Chivas Regal Extra 750 Ml","0","false","83_128530","true","Whisky Chivas Regal Extra 750 Ml","1248.49","1248.49","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Champaña Chandon Sleeve Delice 750 Cc","0","false","83_128482","true","Champaña Chandon Sleeve Delice 750 Cc","235","235","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Espumante Uxmal Extra Brut 750 Cc","0","false","83_128481","true","Espumante Uxmal Extra Brut 750 Cc","229.99","229.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Espumante Norton Brut Rose 750 Cc","0","false","83_128480","true","Espumante Norton Brut Rose 750 Cc","156","156","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Espumante Trapiche Allegro 750 Cc","0","false","83_128479","true","Espumante Trapiche Allegro 750 Cc","197","197","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Espumante Callia Rose 750 Cc","0","false","83_128478","true","Espumante Callia Rose 750 Cc","135","135","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Champaña Santa Julia Uno Extra Brut 750 Cc","0","false","83_128477","true","Champaña Santa Julia Uno Extra Brut 750 Cc","72","72","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Champaña Baron B Brut 750 Cc","0","false","83_128476","true","Champaña Baron B Brut 750 Cc","570","570","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Champaña Saint Clement Brut 750 Cc","0","false","83_128475","true","Champaña Saint Clement Brut 750 Cc","75","75","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Champaña Norton Cosecha Especial Extra Brut 750 Cc","0","false","83_128474","true","Champaña Norton Cosecha Especial Extra Brut 750 Cc","262","262","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express","Champaña Chandon Extra Brut Magnum 1.500 Cc","0","false","83_128473","true","Champaña Chandon Extra Brut Magnum 1.500 Cc","623","623","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Hielo","618","Express","Hielo Cristal","0","false","83_2268","true","Hielo Cristal","68","68","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Farmacia","1365","Express","Preservativos Prime Extra Lubricado 12 U","0","false","83_127511","true","Preservativos Prime Extra Lubricado 12 U","127.45","127.45","83","Jumbo Av. Cerviño - express"
"RappiItem","174.95","Farmacia","1365","Express","Preservativos Prime Pleasure 12 U","0","false","83_110584","true","Preservativos Prime Pleasure 12 U","174.95","174.95","83","Jumbo Av. Cerviño - express"
"RappiItem","77.55","Farmacia","1365","Express","Preservativos Tulipan Clasico 6 U","0","false","83_110473","true","Preservativos Tulipan Clasico 6 U","77.55","77.55","83","Jumbo Av. Cerviño - express"
"RappiItem","181.45","Farmacia","1365","Express","Preservativos Prime Ultra Fina 12 U","0","false","83_110063","true","Preservativos Prime Ultra Fina 12 U","181.45","181.45","83","Jumbo Av. Cerviño - express"
"RappiItem","92","Farmacia","1365","Express","Preservativos Prime Super Fino 12 U","0.3017077799","false","83_110062","true","Preservativos Prime Super Fino 12 U","92","131.75","83","Jumbo Av. Cerviño - express"
"RappiItem","14.55","Farmacia","1365","Express","Cinta Adhesiva Curitas Tela 8 U","0","false","83_109251","true","Cinta Adhesiva Curitas Tela 8 U","14.55","14.55","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Cepillo Dental Aquafresh-Flex-M-Bli-Un.-2","0","false","83_127474","true","Cepillo Dental Aquafresh-Flex-M-Bli-Un.-2","71.49","71.49","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Crema Corporal Nivea Soft Milk Piel Seca 242 Gr","0","false","83_127316","true","Crema Corporal Nivea Soft Milk Piel Seca 242 Gr","77.25","77.25","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Toallas Femeninas Kotex Nocturnas Con Alas 8 U","0","false","83_127244","true","Toallas Femeninas Kotex Nocturnas Con Alas 8 U","62.99","62.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Toallas Femeninas Kotex Ultrafinas Con Alas 8 U","0","false","83_127241","true","Toallas Femeninas Kotex Ultrafinas Con Alas 8 U","45.85","45.85","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Toallas Femeninas Siempre Libre Sens Age Nat 8 U","0","false","83_127237","true","Toallas Femeninas Siempre Libre Sens Age Nat 8 U","44.45","44.45","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Jabón Liquido Rexona Antibacterial Fresh 250Ml","0","false","83_127169","true","Jabón Liquido Rexona Antibacterial Fresh 250Ml","50.89","50.89","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Jabón Dove Cream 90 Gr","0","false","83_126979","true","Jabón Dove Cream 90 Gr","25.25","25.25","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Desodorante Axe Gold Temptation 150 Ml","0","false","83_126903","true","Desodorante Axe Gold Temptation 150 Ml","58.81","58.81","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Bandas Depilatorias Veet Facial Normal 20Un","0","false","83_126858","true","Bandas Depilatorias Veet Facial Normal 20Un","134.29","134.29","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express","Bandas Depilatorias Veet Piel Sensible 6 U","0","false","83_126855","true","Bandas Depilatorias Veet Piel Sensible 6 U","150.8","150.8","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Ser Naranja Sin Gas 1.5 L","0","false","83_125362","true","Agua Ser Naranja Sin Gas 1.5 L","27.55","27.55","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Ser Pomelo Sin Gas 1.5 L","0","false","83_125361","true","Agua Ser Pomelo Sin Gas 1.5 L","27.55","27.55","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Ser Manzana Sin Gas 1.5 L","0","false","83_125360","true","Agua Ser Manzana Sin Gas 1.5 L","27.55","27.55","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Vds Levite Mandarina Limón-Bot-Lt.-2.5","0","false","83_125359","true","Agua Vds Levite Mandarina Limón-Bot-Lt.-2.5","54","54","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Vds Levite Mandarina Limón-Bot-Cc.-165","0","false","83_125358","true","Agua Vds Levite Mandarina Limón-Bot-Cc.-165","40.8","40.8","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Saborizada Con Gas We Lemon Ice Original 575 Ml","0","false","83_125357","true","Agua Saborizada Con Gas We Lemon Ice Original 575 Ml","25.5","25.5","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Saborizada Con Gas We Naranja 575 Ml","0","false","83_125356","true","Agua Saborizada Con Gas We Naranja 575 Ml","25.5","25.5","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Saborizada Con Gas We Citrus 575 Ml","0","false","83_125355","true","Agua Saborizada Con Gas We Citrus 575 Ml","25.5","25.5","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Saborizada Sin Gas Villa Del Sur Levité Naranja 1,65 L","0","false","83_125354","true","Agua Saborizada Sin Gas Villa Del Sur Levité Naranja 1,65 L","37.75","37.75","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express","Agua Saborizada Sin Gas Villa Del Sur Levité Flip Naranja 300 Ml","0","false","83_125353","true","Agua Saborizada Sin Gas Villa Del Sur Levité Flip Naranja 300 Ml","17.35","17.35","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Gaseosa Schweppes-Pomelo-Bot-Ml.-600","0","false","83_125391","true","Gaseosa Schweppes-Pomelo-Bot-Ml.-600","32","32","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Schweppes Pomelo 2,2 L","0","false","83_125390","true","Schweppes Pomelo 2,2 L","57","57","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Crush Tónica 2,25 L","0","false","83_125389","true","Crush Tónica 2,25 L","27","27","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Schweppes Tónica 1,5 L","0","false","83_125388","true","Schweppes Tónica 1,5 L","40","40","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Cunnington Pomelo Light 2,25 L","0","false","83_125387","true","Cunnington Pomelo Light 2,25 L","33","33","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Cunnington Pomelo 1,5 L","0","false","83_125386","true","Cunnington Pomelo 1,5 L","27","27","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Cunnington Pomelo 2,25 L","0","false","83_125385","true","Cunnington Pomelo 2,25 L","33","33","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Crush Pomelo Amarillo 2,25 L","0","false","83_125384","true","Crush Pomelo Amarillo 2,25 L","27","27","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Fanta Zero 2,25 L","0","false","83_125383","true","Fanta Zero 2,25 L","63","63","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express","Cunnington Naranja 2,25 L","0","false","83_125382","true","Cunnington Naranja 2,25 L","33","33","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Smoothie Mango and Maracuya Bonyüzz-Bot-Ml.-285","0","false","83_125433","true","Smoothie Mango and Maracuya Bonyüzz-Bot-Ml.-285","48.9","48.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Jugo Orgánico De Naranja Las Brisas 250 Cc","0","false","83_125430","true","Jugo Orgánico De Naranja Las Brisas 250 Cc","27.49","27.49","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Pulpa De Fruta De Manzana 90 Gr","0","false","83_125429","true","Pulpa De Fruta De Manzana 90 Gr","26.9","26.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Pulpa De Fruta De Frutilla-Sch-Gr.-90","0","false","83_125428","true","Pulpa De Fruta De Frutilla-Sch-Gr.-90","26.9","26.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Pulpa De Fruta De Banana 90 Gr","0","false","83_125427","true","Pulpa De Fruta De Banana 90 Gr","26.9","26.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Jugo Pulpa Mandarina Frutal-Bot-Lt.-500","0","false","83_125426","true","Jugo Pulpa Mandarina Frutal-Bot-Lt.-500","46.9","46.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Jugo Pulpa Naranja Frutal-Bot-Lt.-500","0","false","83_125425","true","Jugo Pulpa Naranja Frutal-Bot-Lt.-500","51.35","51.35","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Jugo Pulpa Pomelo Frutal-Bot-Lt.-500","0","false","83_125424","true","Jugo Pulpa Pomelo Frutal-Bot-Lt.-500","46.9","46.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Jugo Orgánico De Frambuesa 1 L","0","false","83_125423","true","Jugo Orgánico De Frambuesa 1 L","119","119","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express","Jugo De Arándano Organico Las Brisas-Bot-Cc.-500","0","false","83_125422","true","Jugo De Arándano Organico Las Brisas-Bot-Cc.-500","89.9","89.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Bebida Powerade Mountain Blast Zero 500Ml","0","false","83_128501","true","Bebida Powerade Mountain Blast Zero 500Ml","19","19","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Bebida Powerade Manzana Zero 500Cc","0","false","83_128500","true","Bebida Powerade Manzana Zero 500Cc","19","19","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Gatorade Frutas Tropicales 500Cc. Isotónica, En Botella Pet.","0","false","83_128499","true","Gatorade Frutas Tropicales 500Cc. Isotónica, En Botella Pet.","21.45","21.45","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Powerade Zero 500 Ml","0","false","83_128498","true","Powerade Zero 500 Ml","19","19","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Gatorade Cool Blue 750 Ml","0","false","83_128497","true","Gatorade Cool Blue 750 Ml","27.55","27.55","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Gatorade Frutos Tropicales 750 Ml","0","false","83_128496","true","Gatorade Frutos Tropicales 750 Ml","27.55","27.55","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Gatorade Manzana 750 Ml","0","false","83_128495","true","Gatorade Manzana 750 Ml","27.55","27.55","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Powerade Manzana 995 Ml","0","false","83_128494","true","Powerade Manzana 995 Ml","28","28","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Powerade Frutos Del Trópico 995 Ml","0","false","83_128493","true","Powerade Frutos Del Trópico 995 Ml","28","28","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express","Powerade Mountain Blast 995 Ml","0","false","83_128492","true","Powerade Mountain Blast 995 Ml","28","28","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Hielo","536","Express","Hielo Cristal","0","false","83_2268","true","Hielo Cristal","68","68","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Combo Coca Cola 220ml + Pringles Original 40g","0","false","83_138170","true","Combo Coca Cola 220ml + Pringles Original 40g","37.99","37.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Snacks 3D´S Queso X25g","0","false","83_125102","true","Snacks 3D´S Queso X25g","18.35","18.35","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Snacks Saladix Chori Argento","0","false","83_125100","true","Snacks Saladix Chori Argento","23.89","23.89","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Nachos Krachitos Para Salsas X150grs","0","false","83_125099","true","Nachos Krachitos Para Salsas X150grs","49.59","49.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Nachos Krachitos Sabor Queso X75grs","0","false","83_125098","true","Nachos Krachitos Sabor Queso X75grs","30.99","30.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Chips Banana X 10Grs Be Natural","0","false","83_125097","true","Chips Banana X 10Grs Be Natural","27.85","27.85","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Chips Manzana X 10Grs Be Natural","0","false","83_125096","true","Chips Manzana X 10Grs Be Natural","27.85","27.85","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Chips Zanahoria X 10Grs Be Natural","0","false","83_125095","true","Chips Zanahoria X 10Grs Be Natural","27.85","27.85","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Chips Choclo X 10Grs Be Natural","0","false","83_125094","true","Chips Choclo X 10Grs Be Natural","27.85","27.85","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Snacks","619","Express","Nachos Redondos Macritas Bsa X 130Gr","0","false","83_125093","true","Nachos Redondos Macritas Bsa X 130Gr","53.45","53.45","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Con Avellanas 100G Munz","0","false","83_124766","true","Chocolate Con Avellanas 100G Munz","91.9","91.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Con Leche Relleno De Almendras 100G","0","false","83_124765","true","Chocolate Con Leche Relleno De Almendras 100G","91.9","91.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Con Leche Munz 100G","0","false","83_124764","true","Chocolate Con Leche Munz 100G","91.9","91.9","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Cofler Block Con Maní 170 Gr","0","false","83_124763","true","Chocolate Cofler Block Con Maní 170 Gr","84.69","84.69","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Con Leche Y Almendras Por 100 Grs-Cja-Gr.-100","0","false","83_124762","true","Chocolate Con Leche Y Almendras Por 100 Grs-Cja-Gr.-100","99.99","99.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Amargo 72% Cacao 100 Gr","0","false","83_124761","true","Chocolate Amargo 72% Cacao 100 Gr","115","115","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Georgalos Con Leche 70 Gr","0","false","83_124760","true","Chocolate Georgalos Con Leche 70 Gr","53.15","53.15","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Milka Dulce De Leche 135 Gr","0","false","83_124759","true","Chocolate Milka Dulce De Leche 135 Gr","95.59","95.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Milka Leger Bubbly Combinado 100 Gr","0","false","83_124758","true","Chocolate Milka Leger Bubbly Combinado 100 Gr","75.39","75.39","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Golosinas y Chocolates","619","Express","Chocolate Milka Leger Almendra 100 Gr","0","false","83_124757","true","Chocolate Milka Leger Almendra 100 Gr","75.39","75.39","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Seremix Licuado De Leche - Banana X 250Ml","0","false","83_125879","true","Seremix Licuado De Leche - Banana X 250Ml","20.4","20.4","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Seremix Licuado De Leche - Banana X 1Lt","0","false","83_125878","true","Seremix Licuado De Leche - Banana X 1Lt","38.7","38.7","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Leche Descremada La Serenisima Protein","0","false","83_125877","true","Leche Descremada La Serenisima Protein","31.6","31.6","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Seremix Licuado Chocolate 250 Ml","0","false","83_125876","true","Seremix Licuado Chocolate 250 Ml","20.39","20.39","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Seremix Licuado Chocolate 500 Ml","0","false","83_125875","true","Seremix Licuado Chocolate 500 Ml","25.49","25.49","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Seremix Licuado Durazno 250 Ml","0","false","83_125874","true","Seremix Licuado Durazno 250 Ml","20.39","20.39","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Seremix Licuado Frutilla 250 Ml","0","false","83_125873","true","Seremix Licuado Frutilla 250 Ml","20.39","20.39","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Leche Chocolatada Tregar X200cc-Brk-Cc.-200","0","false","83_125872","true","Leche Chocolatada Tregar X200cc-Brk-Cc.-200","19.79","19.79","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Leche Chocolatada Tregar X 1Lt-Brk-Lt.-1","0","false","83_125871","true","Leche Chocolatada Tregar X 1Lt-Brk-Lt.-1","39.99","39.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Leches","1081","Express","Seremix Licuado Chocolate 1 L","0","false","83_125870","true","Seremix Licuado Chocolate 1 L","38.69","38.69","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema La Serenísima Light 200 Gr","0","false","83_125782","true","Crema La Serenísima Light 200 Gr","36.7","36.7","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema Jumbo 200 Gr","0","false","83_125781","true","Crema Jumbo 200 Gr","29.99","29.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema La Serenísima Uat 200 Ml","0","false","83_125780","true","Crema La Serenísima Uat 200 Ml","36.7","36.7","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema Sancor Multivitaminas 360 Ml","0","false","83_125779","true","Crema Sancor Multivitaminas 360 Ml","63.99","63.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema Sancor Multivitaminas 200 Ml","0","false","83_125778","true","Crema Sancor Multivitaminas 200 Ml","34.59","34.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema La Serenísima 200 Ml","0","false","83_125777","true","Crema La Serenísima 200 Ml","35.7","35.7","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema Suipachense 180 Gr","0","false","83_125776","true","Crema Suipachense 180 Gr","21.99","21.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema De Leche Tonadita Pasteurizada 200 Gr","0","false","83_125775","true","Crema De Leche Tonadita Pasteurizada 200 Gr","30.59","30.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema La Serenísima 360 Ml","0","false","83_125774","true","Crema La Serenísima 360 Ml","61.2","61.2","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Cremas","1081","Express","Crema La Serenisima Chantilly Aerosol 250 G","0","false","83_125773","true","Crema La Serenisima Chantilly Aerosol 250 G","135.3","135.3","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Sancor Yogs Bebible - Multifruta","0","false","83_126124","true","Yogur Entero Sancor Yogs Bebible - Multifruta","42.39","42.39","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Yogurisimo Bebible - Mix Frutal","0","false","83_126123","true","Yogur Entero Yogurisimo Bebible - Mix Frutal","46.99","46.99","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Yogurisimo Firme - Mix Frutal","0","false","83_126122","true","Yogur Entero Yogurisimo Firme - Mix Frutal","10","10","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Yogurisimo Cremix - Mix Frutal","0","false","83_126121","true","Yogur Entero Yogurisimo Cremix - Mix Frutal","10","10","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Yogurisimo Capuchón Granola","0","false","83_126120","true","Yogur Entero Yogurisimo Capuchón Granola","29.59","29.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Yogurisimo Capuchón Frutas","0","false","83_126119","true","Yogur Entero Yogurisimo Capuchón Frutas","29.59","29.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Descremado Ser Ser Colchon Mango Maracuy","0","false","83_126118","true","Yogur Descremado Ser Ser Colchon Mango Maracuy","31.59","31.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Ser Joyful Sabor Lemon Pie X 125 Grs","0","false","83_126117","true","Yogur Ser Joyful Sabor Lemon Pie X 125 Grs","30.59","30.59","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Yogurisimo Firme - Frutilla","0","false","83_126116","true","Yogur Entero Yogurisimo Firme - Frutilla","10","10","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Yogures","1081","Express","Yogur Entero Yogurisimo Firme - Vainilla","0","false","83_126115","true","Yogur Entero Yogurisimo Firme - Vainilla","10","10","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Postres","1081","Express","Gelatina Light Sancor - Frutilla X 110Grs","0","false","83_125947","true","Gelatina Light Sancor - Frutilla X 110Grs","12","12","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Postres","1081","Express","Gelatina Light Sancor - Naranja X 110Grs","0","false","83_125946","true","Gelatina Light Sancor - Naranja X 110Grs","12","12","83","Jumbo Av. Cerviño - express"
"RappiItem","0","Postres","1081","Express","Gelatina Light Sancor - Kiwi X 110Grs","0","false","83_125945","true","Gelatina Light Sancor - Kiwi X 110Grs","12","12","83","Jumbo Av. Cerviño - express"
